county,state,# total covid cases,# covid cases per 100k,# covid deaths,population,# covid deaths per 100k,case_fatality_rate
Collingsworth County,Texas,702,24041.095890410958,16,2919,548,0.02279201954529636
Montgomery County,Missouri,2500,21643.147779413037,57,11550,493,0.022799999088000036
Rutherford County,North Carolina,17579,26225.961897089317,401,67028,598,0.022811308818412257
Stafford County,Kansas,1139,27406.159769008664,26,4155,625,0.022827039260137027
Harlan County,Kentucky,9222,35455.5940023068,211,26009,811,0.022880069151159522
Washington County,Missouri,5983,24193.28750505459,137,24729,554,0.022898211216810776
Sheridan County,Kansas,786,31178.10392701309,18,2520,714,0.022900760445195872
Taylor County,Texas,31622,22908.848544561486,725,138033,525,0.02292707601376549
Tama County,Iowa,3925,23288.240180372613,90,16853,534,0.0229299357215303
Socorro County,New Mexico,3834,23045.020135841798,88,16636,528,0.022952529396125992
Hunt County,Texas,15811,16036.472807675922,363,98593,368,0.022958699494284363
Gallatin County,Kentucky,2221,25042.28210621265,51,8868,575,0.022962628412308488
Clare County,Michigan,6834,22080.775444264942,157,30949,507,0.02297336811569552
McCook County,South Dakota,1348,24131.757966344434,31,5585,555,0.022997030934938358
Keokuk County,Iowa,2085,20349.404645715404,48,10245,468,0.02302158162966035
Northumberland County,Pennsylvania,23172,25507.744129982497,534,90842,587,0.023045054276518838
Leflore County,Mississippi,7326,25994.393783486496,169,28182,599,0.023068522753637417
Ness County,Kansas,780,28363.636363636364,18,2749,654,0.023076920118343575
Deaf Smith County,Texas,4809,25930.119702361695,111,18545,598,0.02308172129170885
Harney County,Oregon,1601,21655.620181252536,37,7392,500,0.02311055445905344
Putnam County,Missouri,995,21188.24531516184,23,4695,489,0.023115575566273812
Ravalli County,Montana,7089,16182.714696616902,164,43805,374,0.023134433303224244
Maries County,Missouri,1599,18385.650224215246,37,8696,425,0.023139460716731664
Coweta County,Georgia,21210,14281.962709330748,491,148508,330,0.023149457693779078
Miller County,Georgia,1294,22630.290311297656,30,5717,524,0.023183924019789488
Foster County,North Dakota,992,30903.426791277263,23,3209,716,0.02318548153372162
East Feliciana Parish,Louisiana,7324,38275.4115495166,170,19134,888,0.02321135959569416
Appanoose County,Iowa,2927,23555.448253661678,68,12425,547,0.023231977340895885
Kenedy County,Texas,86,21287.128712871287,2,403,496,0.023255786911875683
Kossuth County,Iowa,3783,25538.37845136029,88,14812,594,0.023261960791383537
Bullock County,Alabama,2319,22958.122958122956,54,10100,534,0.023285898090301935
Stone County,Arkansas,2918,23332.800255877177,68,12505,543,0.023303631826469093
Owyhee County,Idaho,2274,19233.69703121035,53,11822,448,0.023306947084127214
Daniels County,Montana,386,22840.236686390534,9,1689,532,0.023316056135736753
Mora County,New Mexico,772,17075.86817075868,18,4520,398,0.023316059155950888
Wharton County,Texas,9175,22078.64087015112,214,41555,514,0.023324250426983648
Howell County,Missouri,9002,22439.36485779096,210,40116,523,0.023328149041011454
Tioga County,Pennsylvania,8270,20373.97452637284,193,40590,475,0.023337363683949654
Holmes County,Mississippi,4455,26190.47619047619,104,17009,611,0.023344556153882017
Edwards County,Kansas,556,19871.33666904932,13,2797,464,0.023381290758760657
Menard County,Texas,513,23994.38727782975,12,2137,561,0.02339180830569039
Douglas County,South Dakota,684,23416.6381376241,16,2920,547,0.023391809445641894
Sheridan County,North Dakota,299,22737.64258555133,7,1314,532,0.02341136340757077
Grayson County,Texas,27166,19943.910962323436,636,136211,466,0.02341161737682538
Monroe County,Ohio,3499,25626.190127435184,82,13653,600,0.023435266549435077
Nelson County,North Dakota,768,26675.929142063218,18,2878,625,0.023437496948242587
Upshur County,Texas,7926,18983.06708499988,186,41752,445,0.023467070105134113
Young County,Texas,4002,22220.988339811214,94,18009,521,0.02348825528515104
Navajo County,Arizona,38394,34612.88810356641,902,110923,813,0.023493254093105032
McCone County,Montana,383,23016.826923076926,9,1663,541,0.023498688381543505
Carson County,Texas,1532,25852.176847789404,36,5925,607,0.023498692983114036
McHenry County,North Dakota,1318,22941.688424717144,31,5744,539,0.023520483799659802
Manistee County,Michigan,3779,15388.060917012786,89,24557,362,0.02355120339901552
Edwards County,Texas,467,24171.84265010352,11,1931,569,0.023554598810578413
Phelps County,Missouri,10185,22850.15592398986,240,44572,538,0.023564064569817727
Big Horn County,Wyoming,2586,21933.84223918575,61,11789,517,0.02358855283880306
Shannon County,Missouri,1607,19679.15748224345,38,8165,465,0.023646544888205046
Franklin County,Georgia,4393,18814.510257398604,104,23348,445,0.023674026322011692
Grenada County,Mississippi,5533,26654.78369785143,131,20757,631,0.023676124639867617
Thomas County,Georgia,8869,19952.30703471238,210,44450,472,0.02367797921210983
Orange County,Texas,14968,17948.10302652405,355,83395,425,0.023717263337003854
Coke County,Texas,843,24889.282550930027,20,3386,590,0.02372478959373789
Crosby County,Texas,1894,33013.77026320377,45,5736,784,0.023759238449881814
Claiborne Parish,Louisiana,3280,20931.716656030632,78,15669,497,0.0237804870798632
Washington County,Idaho,2394,23484.40258975868,57,10193,559,0.023809522814973984
Carroll County,Ohio,5291,19658.913576577248,126,26913,468,0.02381402336393832
Walker County,Alabama,18767,29544.56006674958,447,63520,703,0.02381840451953746
Lafayette County,Arkansas,1298,19595.410628019326,31,6623,468,0.0238828949242762
Alpena County,Michigan,5809,20450.624889984156,139,28404,489,0.02392838657379262
Rockbridge County,Virginia,3300,14619.235369689453,79,22572,349,0.02393939321395778
Morgan County,Georgia,2921,15153.558829632704,70,19275,363,0.023964394934460974
Brown County,Indiana,2586,17134.905910416113,62,15091,410,0.02397525042632442
Perry County,Tennessee,2329,28838.533927686974,56,8075,693,0.02404465332569114
Morgan County,Colorado,5735,19729.599559653227,138,29067,474,0.024062772030291682
Huerfano County,Colorado,1452,21052.631578947367,35,6896,507,0.024104681535490252
Oglethorpe County,Georgia,2403,15748.083098499246,58,15258,380,0.024136495042176652
Franklin Parish,Louisiana,7352,36732.450662003495,178,20014,889,0.02421109869136155
Ogemaw County,Michigan,4372,20822.022193646713,106,20996,504,0.02424519615175672
Clarion County,Pennsylvania,8323,21653.051667620584,202,38437,525,0.024270094626095223
Meagher County,Montana,412,22126.74543501611,10,1861,537,0.024271838768971175
Richmond County,Georgia,36841,18191.46940025084,895,202517,441,0.024293585884493946
Limestone County,Texas,5100,21760.464223236762,124,23436,529,0.024313725013456373
Hodgeman County,Kansas,411,22909.698996655516,10,1793,557,0.024330894323383378
Tuscarawas County,Ohio,20753,22560.796634307022,505,91986,548,0.024333831136058248
Clinton County,Missouri,4804,23564.035905233726,117,20386,573,0.02435470390602198
Grant County,North Dakota,451,19832.893579595428,11,2273,483,0.024390238494403884
Conecuh County,Alabama,2869,23775.58630977045,70,12066,580,0.02439874435696255
Lynn County,Texas,1556,26146.86607292892,38,5950,638,0.02442159226082312
Floyd County,Texas,1961,34331.2324929972,48,5711,840,0.024477306247970104
Sterling County,Texas,245,18977.53679318358,6,1290,465,0.024489785922536356
Roscommon County,Michigan,4690,19526.208418335485,115,24018,478,0.024520255340719502
Bates County,Missouri,3746,23163.492456096956,92,16171,568,0.024559529509889762
Livingston County,Kentucky,2482,26995.86686969763,61,9193,663,0.024576953079091333
Dawson County,Montana,2357,27365.610124230814,58,8612,673,0.024607550928826858
Pemiscot County,Missouri,3006,19019.29769060424,74,15804,468,0.024617430984117398
Decatur County,Georgia,5316,20133.31313437358,131,26403,496,0.024642587948785027
Benton County,Missouri,4179,21493.59666718099,103,19442,529,0.024647044157763958
Callahan County,Texas,2920,20942.40837696335,72,13942,516,0.024657533402139265
Tipton County,Indiana,3528,23290.203327171905,87,15147,574,0.024659863246602513
Anderson County,Texas,9691,16785.312202303627,239,57734,413,0.024662057324713063
Llano County,Texas,3933,18045.423262216103,97,21794,445,0.02466310641588847
Emmons County,North Dakota,728,22462.2030237581,18,3240,555,0.024725271328946245
Yavapai County,Arizona,48293,20541.55908787362,1195,235098,508,0.024744786977937205
Jefferson County,Mississippi,1494,21373.390557939914,37,6989,529,0.02476572792732745
Randolph County,Indiana,5935,24062.436651125074,147,24664,596,0.024768323087307108
Hopkins County,Texas,7264,19587.96246359616,180,37083,485,0.024779735341688664
Terrell County,Texas,121,15592.783505154639,3,775,387,0.02479336793936534
Colleton County,South Carolina,8913,23656.34206545107,221,37676,586,0.024795242625432038
Covington County,Alabama,9355,25250.344138843153,232,37048,626,0.02479957215607085
Montgomery County,Iowa,2216,22345.46737924776,55,9916,554,0.0248194934648243
Louisa County,Iowa,2497,22628.00181241504,62,11034,561,0.024829794760520833
Dent County,Missouri,3261,20940.088614910423,81,15572,520,0.02483900567804337
Mohave County,Arizona,57631,27161.244409254363,1435,212180,676,0.02489979347070189
Bedford County,Pennsylvania,11044,23062.145005011695,275,47887,574,0.024900398180909108
Grant County,South Dakota,2047,29027.226318774818,51,7051,723,0.024914507820493023
Stephens County,Texas,1846,19709.58787102285,46,9365,491,0.02491874187872471
Buchanan County,Virginia,4895,23305.08474576271,122,21003,580,0.02492339070636587
Leon County,Texas,3728,21420.363134911513,93,17403,534,0.024946351262168688
Newton County,Georgia,18313,16388.351947308132,457,111743,408,0.024954949899224865
Wilbarger County,Texas,3486,27300.493382410525,87,12768,681,0.024956970024183303
Bulloch County,Georgia,10547,13248.668475530098,264,79607,331,0.025030814212280136
Mills County,Texas,1475,30268.828237225527,37,4872,759,0.025084744062051252
Red River Parish,Louisiana,2112,25017.768301350392,53,8441,627,0.025094695781501145
Linn County,Missouri,2549,21384.228187919463,64,11919,536,0.025107884460263456
Geneva County,Alabama,6494,24719.27220128659,164,26270,624,0.025254080300984288
Spink County,South Dakota,1418,22239.6486825596,36,6375,564,0.02538786844937458
Chattooga County,Georgia,5271,21263.463633063053,134,24788,540,0.025422120557349256
Costilla County,Colorado,708,18214.561358374067,18,3886,463,0.02542372522263768
Fulton County,Kentucky,1218,20405.428044898643,31,5968,519,0.025451557844699685
Butler County,Alabama,5068,26059.234882764296,129,19447,663,0.02545382743776978
Clarke County,Mississippi,4239,27276.23705038286,108,15540,694,0.02547770640533837
Kidder County,North Dakota,510,20564.516129032258,13,2479,524,0.02549019108035469
Wilkinson County,Mississippi,1804,20903.823870220163,46,8629,533,0.025498889939085924
Lowndes County,Georgia,15359,13081.95492564264,392,117405,333,0.025522494787925683
Muscogee County,Georgia,32231,16463.791509380953,823,195768,420,0.02553442330199366
Cameron County,Pennsylvania,822,18484.37148639532,21,4446,472,0.02554744214751312
Lewis County,Idaho,1134,29546.63887441376,29,3837,755,0.025573189984727514
Livingston County,Missouri,3751,24633.87403953504,96,15226,630,0.02559317447098975
Middlesex County,Virginia,1874,17709.31770931771,48,10581,453,0.025613659252206017
Kittson County,Minnesota,1051,24453.234062354586,27,4297,628,0.025689816775469384
Echols County,Georgia,466,11632.551173240141,12,4005,299,0.025751067435393255
Jefferson County,Pennsylvania,9121,21004.02993667242,235,43424,541,0.02576471849835853
Bailey County,Texas,1511,21585.714285714283,39,6999,557,0.025810719668383875
Cochran County,Texas,891,31230.283911671926,23,2852,806,0.025813689583199823
Marion County,Arkansas,3409,20420.510363004672,88,16693,527,0.02581402095001405
Pecos County,Texas,2749,17373.44372116539,71,15822,448,0.025827572723624126
Baraga County,Michigan,2051,24984.772810330127,53,8208,645,0.02584105188488289
Tyler County,Texas,3405,15711.517165005538,88,21671,406,0.025844345790180738
White County,Georgia,6296,20442.88590168193,163,30797,529,0.0258894532101421
Wayne County,Iowa,1271,19732.960720385036,33,6440,512,0.02596380598239135
Van Buren County,Tennessee,1848,31471.389645776566,48,5871,817,0.025974024568505165
Montgomery County,Mississippi,2963,30312.020460358057,77,9774,787,0.025987174283254325
Monroe County,Iowa,1882,24419.359024263656,49,7706,635,0.026036130391278937
Hyde County,South Dakota,307,23597.232897770944,8,1300,615,0.026058623433673152
Dickey County,North Dakota,1496,30706.07553366174,39,4871,800,0.02606951697396277
Crenshaw County,Alabama,3834,27839.093813534706,100,13771,726,0.026082419768324993
Houston County,Texas,4253,18517.067223963775,111,22967,483,0.02609922346345583
Columbia County,Washington,613,15382.685069008785,16,3984,401,0.026101137667024852
Camp County,Texas,2873,21941.347181915382,75,13093,572,0.02610511569421804
Greene County,Alabama,1877,23141.412896067068,49,8110,604,0.02610548608921225
Campbell County,South Dakota,268,19476.74418604651,7,1375,509,0.026119393239032375
Graham County,Kansas,572,23045.930701047542,15,2481,604,0.026223771639200765
Cibola County,New Mexico,7198,26984.067478912842,189,26674,708,0.026257293327906456
Colfax County,New Mexico,2437,20408.67599028557,64,11940,536,0.026261796214124077
Washington County,Colorado,1066,21719.641401792993,28,4907,570,0.026266414046302623
Mitchell County,Texas,1864,21813.926272674078,49,8544,573,0.026287552237792264
Piute County,Utah,304,20554.428668018933,8,1478,541,0.026315780817177364
Perkins County,South Dakota,684,23874.34554973822,18,2864,628,0.02631578562634713
Goliad County,Texas,1216,15878.819535126666,32,7657,417,0.026315787309556964
Cass County,Iowa,2962,23075.724524774072,78,12835,607,0.0263335575174356
Phillips County,Montana,1060,26808.295397066264,28,3953,708,0.026415091847632844
Scotland County,Missouri,681,13892.288861689107,18,4901,367,0.026431714180365027
Patrick County,Virginia,3706,21047.251249432076,98,17607,556,0.026443604251386824
Greene County,Georgia,3204,17485.265225933203,85,18323,463,0.026529337499084347
Fannin County,Texas,6897,19420.51022132117,183,35513,515,0.026533274952395606
Haakon County,South Dakota,452,23802.001053185886,12,1898,632,0.02654866669277286
Newton County,Indiana,2561,18313.787185354693,68,13983,486,0.026552127038183247
Trinity County,Texas,2707,18476.554501399223,72,14650,491,0.026597708659116783
Scott County,Kansas,1277,26477.296288617043,34,4822,705,0.02662490002937353
Lamar County,Texas,9599,19252.29146192262,256,49858,513,0.026669444455990787
Lee County,Georgia,3862,12876.76713790344,103,29991,343,0.02667011841869191
Howard County,Texas,6876,18754.09120663321,184,36663,501,0.02675974364805492
Ida County,Iowa,1831,26690.962099125365,49,6859,714,0.026761331143564656
Keweenaw County,Michigan,523,24716.446124763705,14,2115,661,0.02676863732913244
Stephens County,Georgia,5925,22854.387656702027,159,25924,613,0.02683544258505582
Brewster County,Texas,1079,11724.43768336412,29,9202,315,0.026876735229218237
Quay County,New Mexico,2006,24306.312855931174,54,8252,654,0.02691924093124422
Van Zandt County,Texas,10399,18376.038169287862,280,56589,494,0.026925665670490765
Grundy County,Missouri,2485,25228.426395939085,67,9849,680,0.02696176953876179
Apache County,Arizona,22540,31354.76511747604,608,71886,845,0.026974267848383904
Renville County,North Dakota,556,23893.42501074345,15,2326,644,0.026978412413954603
Southampton County,Virginia,3446,19545.119391980035,93,17630,527,0.026987811172727475
